,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X601600.SH,X600585.SH,X600011.SH,X600547.SH,X600886.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600489.SH,X000708.SZ,X002466.SZ,X600803.SH,X600160.SH,X600027.SH,X000807.SZ,X000301.SZ,X601991.SH,X000786.SZ,X600219.SH,X600426.SH,X000983.SZ,X002128.SZ,X000408.SZ,X601699.SH,X000877.SZ,X600176.SH,X000630.SZ,X601168.SH,X000933.SZ,X600096.SH,X600985.SH,X002353.SZ,X600157.SH,X600378.SH,X002271.SZ,X600995.SH,X000831.SZ,X600352.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.260660750707717,0,0.0757632465650871,0,0,0,0.108747283841958,0,0,0,0,0,0,0,0,0.171234853245912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.227734050811696,0,0,0,0.283380233700567,0,-0.0205741157460361,-0.00234820207858299,0,-6.93889390390723e-18,0,0,0,0.0651795313843734,0,0,0,0,0,0,0
X601088.SH,0.0963111562124624,0,0,0,0.294915815284175,0,0,0,0.00593051683598269,-0.0622244528199975,0,0,0,0,0,0,0,0,-0.0233626969387507,0,0,-0.0519047276493946,0,0,0,0,0,0,0,0,0.0951387843487969,0,0,0,0,0,0,0,0,0,0,0.184514211071727,0,0,0,-0.0396378422771655,0,0,0,0,0,0,0,-0.0174227723802648,0,0,-0.00471765595719166,0,0
X600028.SH,0.456254604360332,0,0,0,0.221821176571335,0.0847680692586674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171723582579911,-0.069354914087906,0,0,0,0,0,0.153678509398804,0,0,0,0,-0.0869689174110645,-0.0346440137281156,0,0,0,0,-0.143521165343784,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0.15959694665211,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603402149236566,0.0500581068300462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377339212761397,0,0,0,6.93889390390723e-18,0,0,0,0.0281008751753465,0,0.0317826297453782,0,0.0623882837995675,0,0,0,-0.0283101101307098,0,0,0,0,0,0,0
X601898.SH,0.323380435939577,0.0112497785297302,0,0,0,0,0,0,0,0.0649234405238327,0,0,0,0,0.0303122097388146,0,0,0,0,0,0,0,0.0560467709070184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111214428519501,0,0,0,0
X600188.SH,0,0,0,0,0.125999500092975,0,0,0,0,0,0,0,0,-0.190170765144443,0,0,0,0,0,0,0,0,0,0,0.127213193606084,0,0,0,0.0575061558923589,0,0,0,0,0,0.502629408224802,0,0,0,0,0,0,0,0.0286888680669322,0,0.325465787512654,0.0344614171749401,0,-2.77555756156289e-17,0,0,0,0,0,0.163588337886257,0,0,-0.0159208628963468,0,0
X600019.SH,0.252070849238533,0,0,0,0,0,0,0,0.155121690156686,0,0,0,0,0,0.0788850246991738,0,0,0,0,0.0330109481606997,0.174276698445084,0,0,0,0,0,0,0,0,0.0221625522600813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107171708666704,0,0,0,0,0,0,0,-0.00306771736970033,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.277160724731863,0,0,-0.020242033287204,0,-0.130922134379734,0,0,0.156759128563008,-0.0586319114720475,0,0,0,0,0,0,0,-0.294124093740464,0,0.132359074674455,0,0,0,0,-0.0402882429273686,0,0,0,0,0,0,0,0,0,0,0,-0.0991400119273705,0,0,0,0,0.0495951972779733,0,0
X601600.SH,0,0.067880734039668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766665187560222,0,0,0,0,0,0,0,0.100120475803922,0,0,0,0.25629741241001,0,0,0,0.156738449049964,0.0490209914558393,-0.0815841008043613,0,0,0.291928433234058,0.160129648489029,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.357051741342697,0,0
X600585.SH,0,0,0,0,0.169816204489941,0,0,0,0,0,0,0,0,0.117194759011828,0,0,0,0,0,0,0.00742884284439455,0,0,0,0,0,0.033614694902468,0.143041415942146,0,0,0,0,0,0,-6.93889390390723e-18,0.26733582667679,0,0,0,0,0,0.0503553813331486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279133698811734,0,0
