,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600809.SH,X600690.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X600104.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X600584.SH,X002463.SZ,X000977.SZ,X600089.SH,X000066.SZ,X600703.SH,X600372.SH,X000157.SZ,X600839.SH,X002028.SZ,X002049.SZ,X600522.SH,X002456.SZ,X002236.SZ,X600183.SH,X600741.SH,X600066.SH,X002156.SZ,X600460.SH,X601877.SH,X002085.SZ,X002129.SZ,X600487.SH,X000661.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.292095819152485,0,0,0,0.0728449695658696,0,0,0,0,0,0,0,0,0,0,0,0.176600114055362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578605240536719,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.0512911794383276,0,0
X000858.SZ,0.073450009630987,0,0,0,0,0.349762347563243,0,0,0,0,0,0,0,0,0,0.0488436140210481,0,0.284439732463731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169926537633016,0.0185438911115212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0892267521364819,0,0,0,0,0,0,0.203468678723464,0,0,0.317565369310287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060472086205312,0,0,0,0,0,0,0.120524470344711,0,0,0,0,0,0,0,-0.00441485907349507,0,0
X002415.SZ,0,0,0,0,0,0.0646736418665293,0.0689842266610806,0,0,0,0,0,0.0361226409576286,0.0164781537037862,0.115706805835414,0,0,0,0,0,0.2191592323972,0,0,0,1.73472347597681e-18,0,0.0554053134467789,0,0,0.0316449481305461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376953950125706,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0756909712779012,0,0,0,0,0,0,0,0.077043200743302,0,0.0271325705279537,0,0.462354499894859,0,0.0795079307023614,0,0,-0.00176974493566283,0,0,0,0.0692728265308198,0,0,0,0.00450305381258272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833200346581743,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.551859849216047,0,0,0,0,0,0.0121183409539144,0,0,0,0.310754362182483,0.00910582903236518,0,0,0,0,0,0,0,0,0,0,0,0,0.000405312700223784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.182161393653572,0,0,0.122663123495093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155059982354654,0,0,0,0,-0.00273242081549377,0,0,0,0.0286582217302645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222807984435693,0,0,0,0,0,0,0.0273719098028526,0,0
X000651.SZ,0,0,0,0,3.46944695195361e-18,0,0.250759331581848,0,0,0,0,0,0,0,0,0.0761988371435854,0,-1.73472347597681e-18,0,0,0,0,0.0356788619151646,-0.01547635546873,0,0,0,0,0,0.035106686982909,0,0,0,0,0,0,0,0,0,0,0,0.0762777379634573,0,-0.0510432762508231,0,0,4.33680868994202e-19,0,0,0.188138727597854,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.422497317381621,0,0,-0.0449344228612367,0,0,0,0,0.0405285636536138,0,0,0,0,0,0.0497009570451654,0.109460968716045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13357362544793,0,0,0.000181956587537878,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.264995453479954,0,0,0,0.398079937936034,0,0,0,0,0,0,0,0,0,0,0,0.137836612484961,0,0.0611574375558517,0.00432615676181535,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0584523561607655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621367341237003,0,0
