,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600809.SH,X600690.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X600104.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X600584.SH,X002463.SZ,X000977.SZ,X600089.SH,X000066.SZ,X600703.SH,X600372.SH,X000157.SZ,X600839.SH,X002028.SZ,X002049.SZ,X600522.SH,X002456.SZ,X002236.SZ,X600183.SH,X600741.SH,X600066.SH,X002156.SZ,X600460.SH,X601877.SH,X002085.SZ,X002129.SZ,X600487.SH,X000661.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0657591332709091,0,0,0,0.226024556221124,0,-0.0328199401509404,0,0,0,0,0,0,0,-0.000554396282938578,0,0.314416876511323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369716107428568,0,0,0,-0.000480300147836518,0,-0.00588118884695154,0,0,0,0,0,-0.016771799441307,0,0.0071955667280649,0,-0.0462278923814736,0,0,-0.0596370497502994,0,0
X000858.SZ,0.593309701627348,0,0,0,0,0.028605103176212,0,0,0,0.21278512366023,0,0,0,0,0,0.0727591095970131,0,0,0,0.106363673734298,0,0,0,0,0,0,-0.0268186436477178,0,0,0,0,0,0,0.0479857711217614,0.0419167054113918,0,0,0,0,0,0,0.0746686331592329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210557305062161,0.0473758646684697,0,0,0,0,0,0,0,0,0.0313677962719015,0,0,0,-0.0264235179650937,0,0.0213426362635275,0,0,0,0,0,0.347596405334956,0,0,0,0.0434875873484,0,0,0,0,0,0.11536976106325,0,0,0,0,-0.133454366965587,0,0
X002415.SZ,0,0,0,0,0,0.100235565480757,0,0,0,0,0,0,0.0842579142268139,0,0.0421848348547283,0,0,0,0,0,0.172612799920616,0,0,0,0.00565763963042414,0.0234250429281621,0.0655477021759184,0,0,0.0439083512317483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035786870084489,0,0,0,0,0,0,0,-0.0654526704567536,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395308261305438,0,0.115451281368773,0,0.397883370826989,0,0.167736926469551,0,0,-0.0203291775667151,0,0,0,0.0681803699772937,0,-0.0184706775283211,0,-4.33680868994202e-19,0,0.107028907803348,0,0,0,-0.00531081231411144,0,0,0,0,0,0,0,-0.0534808379869591,0,0,0,0,-0.0175359482083214,0,0
X600809.SH,0,0.02664011915685,0,0,0,0,0,0,0,0.436363973261311,0,0,0,0,0.0984330822186524,0,0,0,0,0.401640454274668,0,0,0,0,0,0,0,0,0,-0.0203453698854992,0,0,0,0,0,0,0,0,0,0,0,-0.0198893157103244,0,0,0,0,0,-0.0208545104746486,0,0,0,0,-0.0338226729991268,0,-0.0257533201817145,0,-2.16840434497101e-19,0,0
X600690.SH,0,0,0,0,0.161139045537489,0,0,0.366408916524934,0,0,0,0,0,0,0.115397802972998,-0.0388177828042247,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0154162874196596,0,0,0,0,0,0.0106354977223521,0,0,0,0,0,0,-0.0445400558990158,0,0,0.213854825274374,0,0.0410800546387927,0,0,0,0,0.0244091148947052,0,0
X000651.SZ,0,0,0,0,0,0,0.111629400480692,0,0,0,0,0,0,0,0,0.0534644618972006,0,0.0160209648993682,0,0,0,0,0,-0.141207149341086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189615811492641,0,0,-0.0145758324487379,-0.015467175768447,0,0,0,0.255119299885273,0,-0.0413132157269859,0,0,0,0,-0.00123109251319012,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0569005762753796,0,0.406932568671369,0,0,0,0,0,0,0,0,0,0,0.0160864258171618,0,0,0,0.343103630611385,0,0,0,0,0,4.33680868994202e-19,0,0.0402069050749681,0,-0.119235055135247,0,0,0,0,0.0312008211663011,0,0,0.145265736391929,0,0,0,0,0,0,0,0,0,0,-0.0166633953757237,0,0
X000568.SZ,0.291664116440042,0.283315375957813,0,0,0,0.184145541823733,0,0,0,0,0,0,0,-0.0648317774162975,0,0,0,0.14122679595636,0,0.135724880865701,0.0430182388486216,0,0,0,0,0,0,0,0,0.032436831039458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237063012470906,0,0,0.0529002329461857,0.0441412260514273,0.0762376714913706,0.0144399270566143,0,0,0,0,-0.0098854026646016,0,0
